iteration,point_index,petal_length,petal_width,assigned_cluster,center_0_x,center_0_y,center_1_x,center_1_y,center_2_x,center_2_y
3,48,1.5,0.2,1,5.6522727272727264,2.068181818181818,1.4620000000000002,0.2459999999999999,4.319642857142857,1.3678571428571427
3,49,1.4,0.2,1,5.6522727272727264,2.068181818181818,1.4620000000000002,0.2459999999999999,4.319642857142857,1.3678571428571427
3,50,4.7,1.4,2,5.6522727272727264,2.068181818181818,1.4620000000000002,0.2459999999999999,4.319642857142857,1.3678571428571427
3,51,4.5,1.5,2,5.6522727272727264,2.068181818181818,1.4620000000000002,0.2459999999999999,4.319642857142857,1.3678571428571427
3,52,4.9,1.5,2,5.6522727272727264,2.068181818181818,1.4620000000000002,0.2459999999999999,4.319642857142857,1.3678571428571427
3,53,4.0,1.3,2,5.6522727272727264,2.068181818181818,1.4620000000000002,0.2459999999999999,4.319642857142857,1.3678571428571427
3,54,4.6,1.5,2,5.6522727272727264,2.068181818181818,1.4620000000000002,0.2459999999999999,4.319642857142857,1.3678571428571427
3,55,4.5,1.3,2,5.6522727272727264,2.068181818181818,1.4620000000000002,0.2459999999999999,4.319642857142857,1.3678571428571427
3,56,4.7,1.6,2,5.6522727272727264,2.068181818181818,1.4620000000000002,0.2459999999999999,4.319642857142857,1.3678571428571427
3,57,3.3,1.0,2,5.6522727272727264,2.068181818181818,1.4620000000000002,0.2459999999999999,4.319642857142857,1.3678571428571427
3,58,4.6,1.3,2,5.6522727272727264,2.068181818181818,1.4620000000000002,0.2459999999999999,4.319642857142857,1.3678571428571427
3,59,3.9,1.4,2,5.6522727272727264,2.068181818181818,1.4620000000000002,0.2459999999999999,4.319642857142857,1.3678571428571427
3,60,3.5,1.0,2,5.6522727272727264,2.068181818181818,1.4620000000000002,0.2459999999999999,4.319642857142857,1.3678571428571427
3,61,4.2,1.5,2,5.6522727272727264,2.068181818181818,1.4620000000000002,0.2459999999999999,4.319642857142857,1.3678571428571427
3,62,4.0,1.0,2,5.6522727272727264,2.068181818181818,1.4620000000000002,0.2459999999999999,4.319642857142857,1.3678571428571427
3,63,4.7,1.4,2,5.6522727272727264,2.068181818181818,1.4620000000000002,0.2459999999999999,4.319642857142857,1.3678571428571427
3,64,3.6,1.3,2,5.6522727272727264,2.068181818181818,1.4620000000000002,0.2459999999999999,4.319642857142857,1.3678571428571427
3,65,4.4,1.4,2,5.6522727272727264,2.068181818181818,1.4620000000000002,0.2459999999999999,4.319642857142857,1.3678571428571427
3,66,4.5,1.5,2,5.6522727272727264,2.068181818181818,1.4620000000000002,0.2459999999999999,4.319642857142857,1.3678571428571427
3,67,4.1,1.0,2,5.6522727272727264,2.068181818181818,1.4620000000000002,0.2459999999999999,4.319642857142857,1.3678571428571427
3,68,4.5,1.5,2,5.6522727272727264,2.068181818181818,1.4620000000000002,0.2459999999999999,4.319642857142857,1.3678571428571427
3,69,3.9,1.1,2,5.6522727272727264,2.068181818181818,1.4620000000000002,0.2459999999999999,4.319642857142857,1.3678571428571427
3,70,4.8,1.8,2,5.6522727272727264,2.068181818181818,1.4620000000000002,0.2459999999999999,4.319642857142857,1.3678571428571427
3,71,4.0,1.3,2,5.6522727272727264,2.068181818181818,1.4620000000000002,0.2459999999999999,4.319642857142857,1.3678571428571427
3,72,4.9,1.5,2,5.6522727272727264,2.068181818181818,1.4620000000000002,0.2459999999999999,4.319642857142857,1.3678571428571427
3,73,4.7,1.2,2,5.6522727272727264,2.068181818181818,1.4620000000000002,0.2459999999999999,4.319642857142857,1.3678571428571427
3,74,4.3,1.3,2,5.6522727272727264,2.068181818181818,1.4620000000000002,0.2459999999999999,4.319642857142857,1.3678571428571427
3,75,4.4,1.4,2,5.6522727272727264,2.068181818181818,1.4620000000000002,0.2459999999999999,4.319642857142857,1.3678571428571427
3,76,4.8,1.4,2,5.6522727272727264,2.068181818181818,1.4620000000000002,0.2459999999999999,4.319642857142857,1.3678571428571427
3,77,5.0,1.7,0,5.6522727272727264,2.068181818181818,1.4620000000000002,0.2459999999999999,4.319642857142857,1.3678571428571427
3,78,4.5,1.5,2,5.6522727272727264,2.068181818181818,1.4620000000000002,0.2459999999999999,4.319642857142857,1.3678571428571427
3,79,3.5,1.0,2,5.6522727272727264,2.068181818181818,1.4620000000000002,0.2459999999999999,4.319642857142857,1.3678571428571427
3,80,3.8,1.1,2,5.6522727272727264,2.068181818181818,1.4620000000000002,0.2459999999999999,4.319642857142857,1.3678571428571427
3,81,3.7,1.0,2,5.6522727272727264,2.068181818181818,1.4620000000000002,0.2459999999999999,4.319642857142857,1.3678571428571427
3,82,3.9,1.2,2,5.6522727272727264,2.068181818181818,1.4620000000000002,0.2459999999999999,4.319642857142857,1.3678571428571427
3,83,5.1,1.6,0,5.6522727272727264,2.068181818181818,1.4620000000000002,0.2459999999999999,4.319642857142857,1.3678571428571427
3,84,4.5,1.5,2,5.6522727272727264,2.068181818181818,1.4620000000000002,0.2459999999999999,4.319642857142857,1.3678571428571427
3,85,4.5,1.6,2,5.6522727272727264,2.068181818181818,1.4620000000000002,0.2459999999999999,4.319642857142857,1.3678571428571427
3,86,4.7,1.5,2,5.6522727272727264,2.068181818181818,1.4620000000000002,0.2459999999999999,4.319642857142857,1.3678571428571427
3,87,4.4,1.3,2,5.6522727272727264,2.068181818181818,1.4620000000000002,0.2459999999999999,4.319642857142857,1.3678571428571427
3,88,4.1,1.3,2,5.6522727272727264,2.068181818181818,1.4620000000000002,0.2459999999999999,4.319642857142857,1.3678571428571427
3,89,4.0,1.3,2,5.6522727272727264,2.068181818181818,1.4620000000000002,0.2459999999999999,4.319642857142857,1.3678571428571427
3,90,4.4,1.2,2,5.6522727272727264,2.068181818181818,1.4620000000000002,0.2459999999999999,4.319642857142857,1.3678571428571427
3,91,4.6,1.4,2,5.6522727272727264,2.068181818181818,1.4620000000000002,0.2459999999999999,4.319642857142857,1.3678571428571427
3,92,4.0,1.2,2,5.6522727272727264,2.068181818181818,1.4620000000000002,0.2459999999999999,4.319642857142857,1.3678571428571427
3,93,3.3,1.0,2,5.6522727272727264,2.068181818181818,1.4620000000000002,0.2459999999999999,4.319642857142857,1.3678571428571427
3,94,4.2,1.3,2,5.6522727272727264,2.068181818181818,1.4620000000000002,0.2459999999999999,4.319642857142857,1.3678571428571427
3,95,4.2,1.2,2,5.6522727272727264,2.068181818181818,1.4620000000000002,0.2459999999999999,4.319642857142857,1.3678571428571427
3,96,4.2,1.3,2,5.6522727272727264,2.068181818181818,1.4620000000000002,0.2459999999999999,4.319642857142857,1.3678571428571427
3,97,4.3,1.3,2,5.6522727272727264,2.068181818181818,1.4620000000000002,0.2459999999999999,4.319642857142857,1.3678571428571427
3,98,3.0,1.1,2,5.6522727272727264,2.068181818181818,1.4620000000000002,0.2459999999999999,4.319642857142857,1.3678571428571427
3,99,4.1,1.3,2,5.6522727272727264,2.068181818181818,1.4620000000000002,0.2459999999999999,4.319642857142857,1.3678571428571427
3,100,6.0,2.5,0,5.6522727272727264,2.068181818181818,1.4620000000000002,0.2459999999999999,4.319642857142857,1.3678571428571427
3,101,5.1,1.9,0,5.6522727272727264,2.068181818181818,1.4620000000000002,0.2459999999999999,4.319642857142857,1.3678571428571427
3,102,5.9,2.1,0,5.6522727272727264,2.068181818181818,1.4620000000000002,0.2459999999999999,4.319642857142857,1.3678571428571427
3,103,5.6,1.8,0,5.6522727272727264,2.068181818181818,1.4620000000000002,0.2459999999999999,4.319642857142857,1.3678571428571427
3,104,5.8,2.2,0,5.6522727272727264,2.068181818181818,1.4620000000000002,0.2459999999999999,4.319642857142857,1.3678571428571427
3,105,6.6,2.1,0,5.6522727272727264,2.068181818181818,1.4620000000000002,0.2459999999999999,4.319642857142857,1.3678571428571427
3,106,4.5,1.7,2,5.6522727272727264,2.068181818181818,1.4620000000000002,0.2459999999999999,4.319642857142857,1.3678571428571427
3,107,6.3,1.8,0,5.6522727272727264,2.068181818181818,1.4620000000000002,0.2459999999999999,4.319642857142857,1.3678571428571427
3,108,5.8,1.8,0,5.6522727272727264,2.068181818181818,1.4620000000000002,0.2459999999999999,4.319642857142857,1.3678571428571427
3,109,6.1,2.5,0,5.6522727272727264,2.068181818181818,1.4620000000000002,0.2459999999999999,4.319642857142857,1.3678571428571427
3,110,5.1,2.0,0,5.6522727272727264,2.068181818181818,1.4620000000000002,0.2459999999999999,4.319642857142857,1.3678571428571427
3,111,5.3,1.9,0,5.6522727272727264,2.068181818181818,1.4620000000000002,0.2459999999999999,4.319642857142857,1.3678571428571427
3,112,5.5,2.1,0,5.6522727272727264,2.068181818181818,1.4620000000000002,0.2459999999999999,4.319642857142857,1.3678571428571427
3,113,5.0,2.0,0,5.6522727272727264,2.068181818181818,1.4620000000000002,0.2459999999999999,4.319642857142857,1.3678571428571427
3,114,5.1,2.4,0,5.6522727272727264,2.068181818181818,1.4620000000000002,0.2459999999999999,4.319642857142857,1.3678571428571427
3,115,5.3,2.3,0,5.6522727272727264,2.068181818181818,1.4620000000000002,0.2459999999999999,4.319642857142857,1.3678571428571427
3,116,5.5,1.8,0,5.6522727272727264,2.068181818181818,1.4620000000000002,0.2459999999999999,4.319642857142857,1.3678571428571427
3,117,6.7,2.2,0,5.6522727272727264,2.068181818181818,1.4620000000000002,0.2459999999999999,4.319642857142857,1.3678571428571427
3,118,6.9,2.3,0,5.6522727272727264,2.068181818181818,1.4620000000000002,0.2459999999999999,4.319642857142857,1.3678571428571427
3,119,5.0,1.5,2,5.6522727272727264,2.068181818181818,1.4620000000000002,0.2459999999999999,4.319642857142857,1.3678571428571427
3,120,5.7,2.3,0,5.6522727272727264,2.068181818181818,1.4620000000000002,0.2459999999999999,4.319642857142857,1.3678571428571427
3,121,4.9,2.0,0,5.6522727272727264,2.068181818181818,1.4620000000000002,0.2459999999999999,4.319642857142857,1.3678571428571427
3,122,6.7,2.0,0,5.6522727272727264,2.068181818181818,1.4620000000000002,0.2459999999999999,4.319642857142857,1.3678571428571427
3,123,4.9,1.8,2,5.6522727272727264,2.068181818181818,1.4620000000000002,0.2459999999999999,4.319642857142857,1.3678571428571427
3,124,5.7,2.1,0,5.6522727272727264,2.068181818181818,1.4620000000000002,0.2459999999999999,4.319642857142857,1.3678571428571427
3,125,6.0,1.8,0,5.6522727272727264,2.068181818181818,1.4620000000000002,0.2459999999999999,4.319642857142857,1.3678571428571427
3,126,4.8,1.8,2,5.6522727272727264,2.068181818181818,1.4620000000000002,0.2459999999999999,4.319642857142857,1.3678571428571427
3,127,4.9,1.8,2,5.6522727272727264,2.068181818181818,1.4620000000000002,0.2459999999999999,4.319642857142857,1.3678571428571427
3,128,5.6,2.1,0,5.6522727272727264,2.068181818181818,1.4620000000000002,0.2459999999999999,4.319642857142857,1.3678571428571427
3,129,5.8,1.6,0,5.6522727272727264,2.068181818181818,1.4620000000000002,0.2459999999999999,4.319642857142857,1.3678571428571427
3,130,6.1,1.9,0,5.6522727272727264,2.068181818181818,1.4620000000000002,0.2459999999999999,4.319642857142857,1.3678571428571427
3,131,6.4,2.0,0,5.6522727272727264,2.068181818181818,1.4620000000000002,0.2459999999999999,4.319642857142857,1.3678571428571427
3,132,5.6,2.2,0,5.6522727272727264,2.068181818181818,1.4620000000000002,0.2459999999999999,4.319642857142857,1.3678571428571427
3,133,5.1,1.5,2,5.6522727272727264,2.068181818181818,1.4620000000000002,0.2459999999999999,4.319642857142857,1.3678571428571427
3,134,5.6,1.4,0,5.6522727272727264,2.068181818181818,1.4620000000000002,0.2459999999999999,4.319642857142857,1.3678571428571427
3,135,6.1,2.3,0,5.6522727272727264,2.068181818181818,1.4620000000000002,0.2459999999999999,4.319642857142857,1.3678571428571427
3,136,5.6,2.4,0,5.6522727272727264,2.068181818181818,1.4620000000000002,0.2459999999999999,4.319642857142857,1.3678571428571427
3,137,5.5,1.8,0,5.6522727272727264,2.068181818181818,1.4620000000000002,0.2459999999999999,4.319642857142857,1.3678571428571427
3,138,4.8,1.8,2,5.6522727272727264,2.068181818181818,1.4620000000000002,0.2459999999999999,4.319642857142857,1.3678571428571427
3,139,5.4,2.1,0,5.6522727272727264,2.068181818181818,1.4620000000000002,0.2459999999999999,4.319642857142857,1.3678571428571427
3,140,5.6,2.4,0,5.6522727272727264,2.068181818181818,1.4620000000000002,0.2459999999999999,4.319642857142857,1.3678571428571427
3,141,5.1,2.3,0,5.6522727272727264,2.068181818181818,1.4620000000000002,0.2459999999999999,4.319642857142857,1.3678571428571427
3,142,5.1,1.9,0,5.6522727272727264,2.068181818181818,1.4620000000000002,0.2459999999999999,4.319642857142857,1.3678571428571427
3,143,5.9,2.3,0,5.6522727272727264,2.068181818181818,1.4620000000000002,0.2459999999999999,4.319642857142857,1.3678571428571427
3,144,5.7,2.5,0,5.6522727272727264,2.068181818181818,1.4620000000000002,0.2459999999999999,4.319642857142857,1.3678571428571427
3,145,5.2,2.3,0,5.6522727272727264,2.068181818181818,1.4620000000000002,0.2459999999999999,4.319642857142857,1.3678571428571427
3,146,5.0,1.9,0,5.6522727272727264,2.068181818181818,1.4620000000000002,0.2459999999999999,4.319642857142857,1.3678571428571427
3,147,5.2,2.0,0,5.6522727272727264,2.068181818181818,1.4620000000000002,0.2459999999999999,4.319642857142857,1.3678571428571427
3,148,5.4,2.3,0,5.6522727272727264,2.068181818181818,1.4620000000000002,0.2459999999999999,4.319642857142857,1.3678571428571427
3,149,5.1,1.8,0,5.6522727272727264,2.068181818181818,1.4620000000000002,0.2459999999999999,4.319642857142857,1.3678571428571427
4,0,1.4,0.2,1,5.637777777777776,2.0599999999999996,1.4620000000000002,0.2459999999999999,4.307272727272728,1.3618181818181814
4,1,1.4,0.2,1,5.637777777777776,2.0599999999999996,1.4620000000000002,0.2459999999999999,4.307272727272728,1.3618181818181814
4,2,1.3,0.2,1,5.637777777777776,2.0599999999999996,1.4620000000000002,0.2459999999999999,4.307272727272728,1.3618181818181814
4,3,1.5,0.2,1,5.637777777777776,2.0599999999999996,1.4620000000000002,0.2459999999999999,4.307272727272728,1.3618181818181814
4,4,1.4,0.2,1,5.637777777777776,2.0599999999999996,1.4620000000000002,0.2459999999999999,4.307272727272728,1.3618181818181814
4,5,1.7,0.4,1,5.637777777777776,2.0599999999999996,1.4620000000000002,0.2459999999999999,4.307272727272728,1.3618181818181814
4,6,1.4,0.3,1,5.637777777777776,2.0599999999999996,1.4620000000000002,0.2459999999999999,4.307272727272728,1.3618181818181814
4,7,1.5,0.2,1,5.637777777777776,2.0599999999999996,1.4620000000000002,0.2459999999999999,4.307272727272728,1.3618181818181814
4,8,1.4,0.2,1,5.637777777777776,2.0599999999999996,1.4620000000000002,0.2459999999999999,4.307272727272728,1.3618181818181814
4,9,1.5,0.1,1,5.637777777777776,2.0599999999999996,1.4620000000000002,0.2459999999999999,4.307272727272728,1.3618181818181814
4,10,1.5,0.2,1,5.637777777777776,2.0599999999999996,1.4620000000000002,0.2459999999999999,4.307272727272728,1.3618181818181814
4,11,1.6,0.2,1,5.637777777777776,2.0599999999999996,1.4620000000000002,0.2459999999999999,4.307272727272728,1.3618181818181814
4,12,1.4,0.1,1,5.637777777777776,2.0599999999999996,1.4620000000000002,0.2459999999999999,4.307272727272728,1.3618181818181814
4,13,1.1,0.1,1,5.637777777777776,2.0599999999999996,1.4620000000000002,0.2459999999999999,4.307272727272728,1.3618181818181814
4,14,1.2,0.2,1,5.637777777777776,2.0599999999999996,1.4620000000000002,0.2459999999999999,4.307272727272728,1.3618181818181814
4,15,1.5,0.4,1,5.637777777777776,2.0599999999999996,1.4620000000000002,0.2459999999999999,4.307272727272728,1.3618181818181814
4,16,1.3,0.4,1,5.637777777777776,2.0599999999999996,1.4620000000000002,0.2459999999999999,4.307272727272728,1.3618181818181814
4,17,1.4,0.3,1,5.637777777777776,2.0599999999999996,1.4620000000000002,0.2459999999999999,4.307272727272728,1.3618181818181814
4,18,1.7,0.3,1,5.637777777777776,2.0599999999999996,1.4620000000000002,0.2459999999999999,4.307272727272728,1.3618181818181814
4,19,1.5,0.3,1,5.637777777777776,2.0599999999999996,1.4620000000000002,0.2459999999999999,4.307272727272728,1.3618181818181814
4,20,1.7,0.2,1,5.637777777777776,2.0599999999999996,1.4620000000000002,0.2459999999999999,4.307272727272728,1.3618181818181814
4,21,1.5,0.4,1,5.637777777777776,2.0599999999999996,1.4620000000000002,0.2459999999999999,4.307272727272728,1.3618181818181814
4,22,1.0,0.2,1,5.637777777777776,2.0599999999999996,1.4620000000000002,0.2459999999999999,4.307272727272728,1.3618181818181814
4,23,1.7,0.5,1,5.637777777777776,2.0599999999999996,1.4620000000000002,0.2459999999999999,4.307272727272728,1.3618181818181814
4,24,1.9,0.2,1,5.637777777777776,2.0599999999999996,1.4620000000000002,0.2459999999999999,4.307272727272728,1.3618181818181814
4,25,1.6,0.2,1,5.637777777777776,2.0599999999999996,1.4620000000000002,0.2459999999999999,4.307272727272728,1.3618181818181814
4,26,1.6,0.4,1,5.637777777777776,2.0599999999999996,1.4620000000000002,0.2459999999999999,4.307272727272728,1.3618181818181814
4,27,1.5,0.2,1,5.637777777777776,2.0599999999999996,1.4620000000000002,0.2459999999999999,4.307272727272728,1.3618181818181814
4,28,1.4,0.2,1,5.637777777777776,2.0599999999999996,1.4620000000000002,0.2459999999999999,4.307272727272728,1.3618181818181814
4,29,1.6,0.2,1,5.637777777777776,2.0599999999999996,1.4620000000000002,0.2459999999999999,4.307272727272728,1.3618181818181814
4,30,1.6,0.2,1,5.637777777777776,2.0599999999999996,1.4620000000000002,0.2459999999999999,4.307272727272728,1.3618181818181814
4,31,1.5,0.4,1,5.637777777777776,2.0599999999999996,1.4620000000000002,0.2459999999999999,4.307272727272728,1.3618181818181814
4,32,1.5,0.1,1,5.637777777777776,2.0599999999999996,1.4620000000000002,0.2459999999999999,4.307272727272728,1.3618181818181814
4,33,1.4,0.2,1,5.637777777777776,2.0599999999999996,1.4620000000000002,0.2459999999999999,4.307272727272728,1.3618181818181814
4,34,1.5,0.2,1,5.637777777777776,2.0599999999999996,1.4620000000000002,0.2459999999999999,4.307272727272728,1.3618181818181814
4,35,1.2,0.2,1,5.637777777777776,2.0599999999999996,1.4620000000000002,0.2459999999999999,4.307272727272728,1.3618181818181814
4,36,1.3,0.2,1,5.637777777777776,2.0599999999999996,1.4620000000000002,0.2459999999999999,4.307272727272728,1.3618181818181814
4,37,1.4,0.1,1,5.637777777777776,2.0599999999999996,1.4620000000000002,0.2459999999999999,4.307272727272728,1.3618181818181814
4,38,1.3,0.2,1,5.637777777777776,2.0599999999999996,1.4620000000000002,0.2459999999999999,4.307272727272728,1.3618181818181814
4,39,1.5,0.2,1,5.637777777777776,2.0599999999999996,1.4620000000000002,0.2459999999999999,4.307272727272728,1.3618181818181814
4,40,1.3,0.3,1,5.637777777777776,2.0599999999999996,1.4620000000000002,0.2459999999999999,4.307272727272728,1.3618181818181814
4,41,1.3,0.3,1,5.637777777777776,2.0599999999999996,1.4620000000000002,0.2459999999999999,4.307272727272728,1.3618181818181814
4,42,1.3,0.2,1,5.637777777777776,2.0599999999999996,1.4620000000000002,0.2459999999999999,4.307272727272728,1.3618181818181814
4,43,1.6,0.6,1,5.637777777777776,2.0599999999999996,1.4620000000000002,0.2459999999999999,4.307272727272728,1.3618181818181814
4,44,1.9,0.4,1,5.637777777777776,2.0599999999999996,1.4620000000000002,0.2459999999999999,4.307272727272728,1.3618181818181814
4,45,1.4,0.3,1,5.637777777777776,2.0599999999999996,1.4620000000000002,0.2459999999999999,4.307272727272728,1.3618181818181814
4,46,1.6,0.2,1,5.637777777777776,2.0599999999999996,1.4620000000000002,0.2459999999999999,4.307272727272728,1.3618181818181814
4,47,1.4,0.2,1,5.637777777777776,2.0599999999999996,1.4620000000000002,0.2459999999999999,4.307272727272728,1.3618181818181814
4,48,1.5,0.2,1,5.637777777777776,2.0599999999999996,1.4620000000000002,0.2459999999999999,4.307272727272728,1.3618181818181814
4,49,1.4,0.2,1,5.637777777777776,2.0599999999999996,1.4620000000000002,0.2459999999999999,4.307272727272728,1.3618181818181814
4,50,4.7,1.4,2,5.637777777777776,2.0599999999999996,1.4620000000000002,0.2459999999999999,4.307272727272728,1.3618181818181814
4,51,4.5,1.5,2,5.637777777777776,2.0599999999999996,1.4620000000000002,0.2459999999999999,4.307272727272728,1.3618181818181814
4,52,4.9,1.5,2,5.637777777777776,2.0599999999999996,1.4620000000000002,0.2459999999999999,4.307272727272728,1.3618181818181814
4,53,4.0,1.3,2,5.637777777777776,2.0599999999999996,1.4620000000000002,0.2459999999999999,4.307272727272728,1.3618181818181814
4,54,4.6,1.5,2,5.637777777777776,2.0599999999999996,1.4620000000000002,0.2459999999999999,4.307272727272728,1.3618181818181814
4,55,4.5,1.3,2,5.637777777777776,2.0599999999999996,1.4620000000000002,0.2459999999999999,4.307272727272728,1.3618181818181814
4,56,4.7,1.6,2,5.637777777777776,2.0599999999999996,1.4620000000000002,0.2459999999999999,4.307272727272728,1.3618181818181814
4,57,3.3,1.0,2,5.637777777777776,2.0599999999999996,1.4620000000000002,0.2459999999999999,4.307272727272728,1.3618181818181814
4,58,4.6,1.3,2,5.637777777777776,2.0599999999999996,1.4620000000000002,0.2459999999999999,4.307272727272728,1.3618181818181814
4,59,3.9,1.4,2,5.637777777777776,2.0599999999999996,1.4620000000000002,0.2459999999999999,4.307272727272728,1.3618181818181814
4,60,3.5,1.0,2,5.637777777777776,2.0599999999999996,1.4620000000000002,0.2459999999999999,4.307272727272728,1.3618181818181814
4,61,4.2,1.5,2,5.637777777777776,2.0599999999999996,1.4620000000000002,0.2459999999999999,4.307272727272728,1.3618181818181814
4,62,4.0,1.0,2,5.637777777777776,2.0599999999999996,1.4620000000000002,0.2459999999999999,4.307272727272728,1.3618181818181814
4,63,4.7,1.4,2,5.637777777777776,2.0599999999999996,1.4620000000000002,0.2459999999999999,4.307272727272728,1.3618181818181814
4,64,3.6,1.3,2,5.637777777777776,2.0599999999999996,1.4620000000000002,0.2459999999999999,4.307272727272728,1.3618181818181814
4,65,4.4,1.4,2,5.637777777777776,2.0599999999999996,1.4620000000000002,0.2459999999999999,4.307272727272728,1.3618181818181814
4,66,4.5,1.5,2,5.637777777777776,2.0599999999999996,1.4620000000000002,0.2459999999999999,4.307272727272728,1.3618181818181814
4,67,4.1,1.0,2,5.637777777777776,2.0599999999999996,1.4620000000000002,0.2459999999999999,4.307272727272728,1.3618181818181814
4,68,4.5,1.5,2,5.637777777777776,2.0599999999999996,1.4620000000000002,0.2459999999999999,4.307272727272728,1.3618181818181814
4,69,3.9,1.1,2,5.637777777777776,2.0599999999999996,1.4620000000000002,0.2459999999999999,4.307272727272728,1.3618181818181814
4,70,4.8,1.8,2,5.637777777777776,2.0599999999999996,1.4620000000000002,0.2459999999999999,4.307272727272728,1.3618181818181814
4,71,4.0,1.3,2,5.637777777777776,2.0599999999999996,1.4620000000000002,0.2459999999999999,4.307272727272728,1.3618181818181814
4,72,4.9,1.5,2,5.637777777777776,2.0599999999999996,1.4620000000000002,0.2459999999999999,4.307272727272728,1.3618181818181814
4,73,4.7,1.2,2,5.637777777777776,2.0599999999999996,1.4620000000000002,0.2459999999999999,4.307272727272728,1.3618181818181814
4,74,4.3,1.3,2,5.637777777777776,2.0599999999999996,1.4620000000000002,0.2459999999999999,4.307272727272728,1.3618181818181814
4,75,4.4,1.4,2,5.637777777777776,2.0599999999999996,1.4620000000000002,0.2459999999999999,4.307272727272728,1.3618181818181814
4,76,4.8,1.4,2,5.637777777777776,2.0599999999999996,1.4620000000000002,0.2459999999999999,4.307272727272728,1.3618181818181814
4,77,5.0,1.7,0,5.637777777777776,2.0599999999999996,1.4620000000000002,0.2459999999999999,4.307272727272728,1.3618181818181814
4,78,4.5,1.5,2,5.637777777777776,2.0599999999999996,1.4620000000000002,0.2459999999999999,4.307272727272728,1.3618181818181814
4,79,3.5,1.0,2,5.637777777777776,2.0599999999999996,1.4620000000000002,0.2459999999999999,4.307272727272728,1.3618181818181814
4,80,3.8,1.1,2,5.637777777777776,2.0599999999999996,1.4620000000000002,0.2459999999999999,4.307272727272728,1.3618181818181814
4,81,3.7,1.0,2,5.637777777777776,2.0599999999999996,1.4620000000000002,0.2459999999999999,4.307272727272728,1.3618181818181814
4,82,3.9,1.2,2,5.637777777777776,2.0599999999999996,1.4620000000000002,0.2459999999999999,4.307272727272728,1.3618181818181814
4,83,5.1,1.6,0,5.637777777777776,2.0599999999999996,1.4620000000000002,0.2459999999999999,4.307272727272728,1.3618181818181814
4,84,4.5,1.5,2,5.637777777777776,2.0599999999999996,1.4620000000000002,0.2459999999999999,4.307272727272728,1.3618181818181814
4,85,4.5,1.6,2,5.637777777777776,2.0599999999999996,1.4620000000000002,0.2459999999999999,4.307272727272728,1.3618181818181814
4,86,4.7,1.5,2,5.637777777777776,2.0599999999999996,1.4620000000000002,0.2459999999999999,4.307272727272728,1.3618181818181814
4,87,4.4,1.3,2,5.637777777777776,2.0599999999999996,1.4620000000000002,0.2459999999999999,4.307272727272728,1.3618181818181814
4,88,4.1,1.3,2,5.637777777777776,2.0599999999999996,1.4620000000000002,0.2459999999999999,4.307272727272728,1.3618181818181814
4,89,4.0,1.3,2,5.637777777777776,2.0599999999999996,1.4620000000000002,0.2459999999999999,4.307272727272728,1.3618181818181814
4,90,4.4,1.2,2,5.637777777777776,2.0599999999999996,1.4620000000000002,0.2459999999999999,4.307272727272728,1.3618181818181814
4,91,4.6,1.4,2,5.637777777777776,2.0599999999999996,1.4620000000000002,0.2459999999999999,4.307272727272728,1.3618181818181814
4,92,4.0,1.2,2,5.637777777777776,2.0599999999999996,1.4620000000000002,0.2459999999999999,4.307272727272728,1.3618181818181814
4,93,3.3,1.0,2,5.637777777777776,2.0599999999999996,1.4620000000000002,0.2459999999999999,4.307272727272728,1.3618181818181814
4,94,4.2,1.3,2,5.637777777777776,2.0599999999999996,1.4620000000000002,0.2459999999999999,4.307272727272728,1.3618181818181814
4,95,4.2,1.2,2,5.637777777777776,2.0599999999999996,1.4620000000000002,0.2459999999999999,4.307272727272728,1.3618181818181814
4,96,4.2,1.3,2,5.637777777777776,2.0599999999999996,1.4620000000000002,0.2459999999999999,4.307272727272728,1.3618181818181814
4,97,4.3,1.3,2,5.637777777777776,2.0599999999999996,1.4620000000000002,0.2459999999999999,4.307272727272728,1.3618181818181814
4,98,3.0,1.1,2,5.637777777777776,2.0599999999999996,1.4620000000000002,0.2459999999999999,4.307272727272728,1.3618181818181814
4,99,4.1,1.3,2,5.637777777777776,2.0599999999999996,1.4620000000000002,0.2459999999999999,4.307272727272728,1.3618181818181814
4,100,6.0,2.5,0,5.637777777777776,2.0599999999999996,1.4620000000000002,0.2459999999999999,4.307272727272728,1.3618181818181814
4,101,5.1,1.9,0,5.637777777777776,2.0599999999999996,1.4620000000000002,0.2459999999999999,4.307272727272728,1.3618181818181814
4,102,5.9,2.1,0,5.637777777777776,2.0599999999999996,1.4620000000000002,0.2459999999999999,4.307272727272728,1.3618181818181814
4,103,5.6,1.8,0,5.637777777777776,2.0599999999999996,1.4620000000000002,0.2459999999999999,4.307272727272728,1.3618181818181814
4,104,5.8,2.2,0,5.637777777777776,2.0599999999999996,1.4620000000000002,0.2459999999999999,4.307272727272728,1.3618181818181814
4,105,6.6,2.1,0,5.637777777777776,2.0599999999999996,1.4620000000000002,0.2459999999999999,4.307272727272728,1.3618181818181814
4,106,4.5,1.7,2,5.637777777777776,2.0599999999999996,1.4620000000000002,0.2459999999999999,4.307272727272728,1.3618181818181814
4,107,6.3,1.8,0,5.637777777777776,2.0599999999999996,1.4620000000000002,0.2459999999999999,4.307272727272728,1.3618181818181814
4,108,5.8,1.8,0,5.637777777777776,2.0599999999999996,1.4620000000000002,0.2459999999999999,4.307272727272728,1.3618181818181814
